gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison	direction	significant_fdr
Mmp2	76.36850176535431	-0.5217089697365475	0.23663247590283226	-2.204722609380022	0.027473565581122558	0.04984111157835803	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Slc16a13	17.107076003376005	-0.6598971890992029	0.29935707786836796	-2.204381449064552	0.0274975291890083	0.04987656636694577	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Tirap	38.18065997835059	-0.30638861105561477	0.13901365972689594	-2.204018019938048	0.027523076823695855	0.049914882494147224	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Fig4	39.47105584413341	-0.48794453646906943	0.2214049934924399	-2.2038551559846855	0.027534532159380242	0.04992763311689646	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Acaa1a	11.76037565386805	-0.7908648418338432	0.358884877924408	-2.203672794484317	0.027547363771283872	0.04994287480642146	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	TRUE
Mapk14	169.9547288566592	-0.346899831107936	0.157460383910549	-2.203092755730894	0.0275882116867952	0.05000889649378266	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Zfp738	1.7470711828528243	-1.6814590001785146	0.763283323019468	-2.202929042818387	0.027599750247151975	0.050021776708779775	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Trappc8	346.9424655400132	-0.22109161516517417	0.10036881462185693	-2.20279193291407	0.027609417017929867	0.05003126090096686	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Lmnb2	3.4328397227839518	1.5301000451480724	0.6948204154351452	2.2021518239210294	0.02765458579109783	0.05010506520018431	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Vrk3	94.95736045887912	-0.25849018571675236	0.11746442084680474	-2.20058281353016	0.027765571382000725	0.050298074727002116	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Stap2	6.74518199297936	2.2279223383625806	1.0125794704184412	2.2002444286589253	0.027789557674797342	0.050333446035700356	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Lrrk1	426.3789186291279	0.3802020768064285	0.17283371480323637	2.1998142968764625	0.027820073204085232	0.05038063008102997	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Rgs7bp	20.044118200270578	-1.0423935317075455	0.47400902660008	-2.1991005934724734	0.027870770353157447	0.05046434092827802	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Jag1	129.45074382103826	0.8698653524548978	0.3955761590007215	2.1989832619142025	0.027879112492573015	0.05047134692221946	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
AU040320	257.75574343490393	-0.21132743311562932	0.09619316276612304	-2.196907005016929	0.028027088465206323	0.05073109821003981	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Fbxl9	13.475442878440422	-0.6602135605181446	0.3006886192980765	-2.195671928187167	0.028115433821522144	0.050882847673144486	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Anks3	293.1553238029896	-0.3473314731838156	0.15823954660608747	-2.1949726262072957	0.02816556140578808	0.050965393666278495	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Trim3	101.7177465405249	0.36237351906352105	0.16509756896081637	2.1949052390318684	0.028170395940608346	0.0509659688622454	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tmem159	122.8835954383378	-0.26517712763458184	0.12083237837496637	-2.1945866761944024	0.028193260166517613	0.05099915801843295	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cilk1	54.47479838214879	-0.5266192194247148	0.23998803540766414	-2.1943561416724564	0.028209816304274993	0.051020927580932685	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ssrp1	95.81280937647954	-0.35584892761081166	0.16217573901477106	-2.194218011723694	0.028219740300274163	0.05103069704299578	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Adck5	37.63183784921577	-0.41117715833820084	0.18746494712503806	-2.19335488924203	0.028281819803706434	0.05113476280484272	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Nsun5	53.986703809149915	-0.5420877093593955	0.24720108073267122	-2.1929018584899365	0.028314450800431008	0.05118555956937896	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Stxbp5	288.8291777969184	-0.17449938143635013	0.0795910633937731	-2.192449428311097	0.028347070907894005	0.051236320378772376	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Large1	41.62581439529641	0.33333368209625786	0.15207303602776703	2.19193152713407	0.028384451199035647	0.05129566741350389	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Chst8	27.703347791030257	0.5813648260108878	0.26536113917911125	2.1908438734071116	0.0284630924921692	0.05142413099078475	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Rbm47	622.9502186258985	0.5314355197383166	0.2425735346132122	2.1908223441840016	0.028464651025207514	0.05142413099078475	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Thtpa	9.403608328663843	-0.6981712789672568	0.3187235668360328	-2.190522922098292	0.0284863342650488	0.0514550657670579	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Rxrb	466.08509779214853	0.1893726845879296	0.08647310987183462	2.1899603803842225	0.02852711030862385	0.051514668179610715	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Gpsm1	61.73961052829086	0.4170420051010947	0.19043520462669195	2.189941749051167	0.02852846166735088	0.051514668179610715	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Septin7	108.41518818475134	0.3845916605805887	0.1756697299122428	2.189288164629811	0.02857590203922118	0.051592076577691486	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp558	24.511272754633	-0.4319417607794965	0.19758085872382927	-2.186151854837556	0.028804497282020683	0.05199647213730945	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Csnk2a1	298.9796454526642	-0.22658453014975044	0.103684021697927	-2.185337011809609	0.02886414553611212	0.05209581225679609	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Man1b1	286.66391396925087	0.2538867645219612	0.1161849018682973	2.1851958424835387	0.028874490233261316	0.052106148695365534	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Rbms1	596.4258137551893	-0.613963418185813	0.28104999474322145	-2.184534530045996	0.028922992822227434	0.052185329550050265	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Dennd2c	97.21704109630248	0.3202053322322262	0.14666287231277272	2.18327465692447	0.02901558971239683	0.052344031065497336	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Stard4	18.448507673395437	0.8339796701103513	0.38205549278817125	2.1828757493423794	0.029044961357811202	0.05238864193758657	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tubb4b	75.47568904286794	0.5708836957370897	0.2615613426464977	2.182599653147689	0.029065305358451105	0.052416957913498846	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Dyrk3	4.327972544852827	1.488914489966973	0.6824156802349246	2.18182924732094	0.02912213716882287	0.05251105717689314	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Pkn2	296.79740586260624	0.2782529826519713	0.12755119601734602	2.1815003805541027	0.02914642634166099	0.05253825522395416	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Exd2	21.765043820112503	-0.7954370477042424	0.36462866606769134	-2.1814989377619964	0.02914653294061973	0.05253825522395416	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Igf2r	215.35785927453148	-1.551436966394927	0.7112131351728549	-2.1813952662978617	0.0291541934602617	0.052543670181375665	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Eif3l	86.63179541315779	-0.3922711443217706	0.1798400714099051	-2.1812221339018296	0.029166990468679817	0.052558339260393334	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Zfp647	5.2443191656202615	-1.1159413837090308	0.5116552289923664	-2.181041686814619	0.029180333283662416	0.05257398703063176	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Hdac5	429.408523028247	0.41400843937927334	0.18984817455946995	2.180734370187927	0.02920306931475978	0.05259856190207941	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Znrf2	551.9972874552587	0.149760745438319	0.06867455188143284	2.1807313092756995	0.02920329584513714	0.05259856190207941	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Slc12a7	128.61977889601962	0.4388432664222994	0.2012870935279662	2.180185816838415	0.029243690515827207	0.05266291155132369	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Rasa1	591.1622420201263	-0.14028745926723288	0.06437204621905791	-2.1793226642172443	0.029307706705452574	0.05276977221387057	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Eipr1	172.80188527909223	0.30140882767069704	0.13837598030914636	2.1781874787612585	0.029392081889600612	0.05291325016628164	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Ly6g5b	6.149822235926678	1.263793654317469	0.5803759597685716	2.17754307883706	0.02944007126590843	0.05299118905160483	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Adprs	78.49330775581144	-0.34901967913403215	0.160286457373317	-2.1774745343653326	0.02944517983377295	0.05299193129893045	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Bfar	117.4063211432421	-0.3430714042950084	0.15756521608884422	-2.177329570643087	0.02945598638257816	0.05300292622245447	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Chmp6	73.11105037514359	-0.32027808358969106	0.14711621075152154	-2.1770414147672614	0.029477477547024795	0.05303314040826336	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Prep	73.21653101547025	-0.494288181287349	0.22705698841826674	-2.1769344547845835	0.029485458239514883	0.053039042049208666	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Mcoln2	56.08554427615156	-0.9608150049905864	0.4413804784927191	-2.176840734487617	0.029492452596165758	0.053043167850674915	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cmtm4	96.39087701637881	-0.36857737173077065	0.1693727488267439	-2.1761314868178627	0.029545430113320694	0.053129981418121225	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Hycc2	26.103235238588265	-0.5585154804788578	0.25669379398432857	-2.1758043769182662	0.029569891275499527	0.053165496040907693	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ccdc174	221.55814151589416	0.18189177244968294	0.08361648766352044	2.1753098884233246	0.02960690201589131	0.05322355939896727	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Pwwp3a	38.429949116101625	-0.6595059776910961	0.3032163319522187	-2.175034482624841	0.02962753244818859	0.05325216249527876	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Szrd1	157.0789125138241	0.2532495105738404	0.11646128802605495	2.1745381222057487	0.02966474563822458	0.05331055737883838	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Abce1	49.834977328506525	0.6041235379430203	0.27786228517397127	2.174183292146953	0.029691372628988116	0.05334991222062132	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zfp408	48.13952657958075	0.3203814499521868	0.1474483178405334	2.172838962453828	0.029792439705058762	0.05352298831903886	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Rnf40	306.76055986608145	0.22364212908089523	0.10295492310791182	2.172233462274413	0.029838057905367504	0.05359640964727267	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Dusp11	610.469103019246	0.21482023263097255	0.09889661762695809	2.1721696634892296	0.029842867981838106	0.05359651795433092	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Apobr	61.27011203362998	-0.4274479383421887	0.19683604533216761	-2.171593813627253	0.029886314057363236	0.053666003791102285	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Bbs4	9.441619612802617	-0.7010784374894999	0.3228738263225184	-2.1713696816947725	0.029903238807025376	0.05367867031148924	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Cdk5	118.23901995290618	-0.2395415866307705	0.11031846726908812	-2.1713643468820334	0.029903641752137576	0.05367867031148924	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Lrrc39	42.42202439043893	-0.44953294345291533	0.20703291936457582	-2.171311426379047	0.02990763915706601	0.05367867031148924	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Med16	93.70891432526858	0.39229168132640146	0.18067827258185815	2.1712166920827167	0.029914796157315224	0.05368297707365537	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Cep120	444.907863735367	0.27584270235569414	0.12705250236572707	2.171092243123767	0.029924200282591875	0.05369131435661738	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Eef2	62.4572064072482	0.34573919285078664	0.1592865574383406	2.1705484656771574	0.029965321254024742	0.05375613450709626	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Gcsh	68.53648243514498	-0.6272797944641859	0.28900396342194457	-2.1704885532948905	0.029969854855028583	0.05375613450709626	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Gbgt1	78.82123137175098	-0.26818915571098056	0.12356784687270006	-2.170379775147088	0.029978087660872923	0.05376235555710268	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Hadhb	346.6632043546882	-0.25394114465507894	0.11701021789178993	-2.1702476008541542	0.02998809380533524	0.053771754409566636	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Uqcc4	28.16084693193602	-0.49531779179096164	0.22824670919414114	-2.1700982832994815	0.029999401219473892	0.05378348321584738	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Syap1	199.39650993074744	0.2569869837528327	0.11842872043189151	2.1699718008912052	0.030008982256559003	0.053792113706594404	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Prelid2	40.84924175331157	-0.3707071854162474	0.17084110606120795	-2.169894552681207	0.030014835098799812	0.053794059602105634	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Pnkp	88.61270822080355	-0.2569499266695804	0.11844610674897904	-2.1693404175295545	0.030056848863350746	0.053860803966023475	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Foxred2	18.392059284049623	-0.7614901667716663	0.3513824854551006	-2.167126132611322	0.03022523780462821	0.054153950998320856	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Vsig10l	23.577440966989837	0.48204009559341743	0.22266221895597335	2.1648939719258364	0.03039580595965936	0.05445090878691796	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zc3h3	56.211668804033884	0.34695227608230533	0.160352268351389	2.163687983022536	0.030488303895499683	0.05460793986616165	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Abracl	416.2026233796826	-0.42554209547269933	0.19668652207337803	-2.1635549349636776	0.03049852331874147	0.05461757453240418	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Rabl2	4.0475141585361225	-1.2291423239300259	0.5681478741572795	-2.1634197360206335	0.030508910965314467	0.05462750735204831	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ercc5	104.71619994588862	0.3116262468241545	0.1441336504757743	2.162064485257258	0.030613206024701828	0.0548055555739704	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Maged1	34.35633751566286	-0.573309477960498	0.2652824967756082	-2.1611281744133968	0.030685439743367772	0.05492615832236072	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Prkcg	9.760692653060831	1.9599554266523282	0.9072384794809438	2.160353061494562	0.03074534818659824	0.05502466438343768	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Pnpla6	67.86203469159024	-0.38969961846207735	0.1803956209719916	-2.16024987947231	0.030753330689923555	0.05503022256661868	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Egln3	37.07305080993198	-0.82483687626736	0.38185473648200013	-2.1600802542519757	0.030766457326743712	0.05504498247581672	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Gnaq	450.9182245338892	0.21767077383668543	0.10077584401415582	2.159949896386971	0.030776548484425015	0.05505430772007798	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Zbtb12	19.971244636414696	-0.6346610902569424	0.29394851113916326	-2.1590893173684984	0.030843238265515976	0.05516485981741675	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slc7a8	308.5229938095576	0.2754980994624626	0.1276123643078373	2.158866822637052	0.030860500461788908	0.05518698687968717	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Gpsm2	3.7994731479783375	-1.9945162405428203	0.9240468918700194	-2.1584578208000487	0.03089225440174497	0.05523501801129619	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ankrd26	39.174196258282656	-0.4551151208567479	0.21108547234693797	-2.156070315008345	0.031078175035799294	0.055558638641311664	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Jmy	217.82456968624064	0.33263450148299273	0.15430697452413852	2.155667315160522	0.03110965211644485	0.05560610082084012	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Asb13	65.08862780939417	-0.4515160771894817	0.20951919274732922	-2.1550105805055764	0.031161006268240896	0.055689071069184394	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Miga1	23.55851519306141	-0.6573959239047867	0.305078962911841	-2.154838595327057	0.03117446686910237	0.055704304695320846	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Psmd11	228.79087145036442	0.5139142875261602	0.23851617901607305	2.154630724197241	0.031190742781477203	0.05572456325937124	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Igtp	47.84012560378498	-0.42737260815888617	0.19836680568911821	-2.1544562694056153	0.03120440788570175	0.055740151746439544	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tctn3	98.72588520113975	-0.3773855051462381	0.1751749901665152	-2.154334387503083	0.03121395798543636	0.05574838586699334	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Rad51d	54.3865546674412	-0.4432034958739734	0.20577976058457503	-2.153775933138078	0.031257747954881135	0.05581776039292273	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Abitram	32.960740291398686	-0.3734280252495942	0.17343334597318313	-2.153150094373056	0.03130688434999874	0.055896658703383825	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Rufy4	2.5025917238549	-1.4811832417839914	0.6882391955706221	-2.1521343906545978	0.0313867712162038	0.056030426578649525	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Krt10	3.8529038370691207	-1.5357925521324431	0.713842456543284	-2.1514446752990515	0.03144111817230384	0.056118566506845394	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Strada	200.64022329307952	-0.3094227421072734	0.14388730049886822	-2.1504520623743804	0.03151947398364726	0.056249524660995684	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Trim56	223.2255031948328	-0.2819087816919523	0.13111791743185203	-2.1500401105628697	0.0315520421701239	0.056298741911397554	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ndufaf7	115.65963212099541	-0.40348632015753916	0.1876822691367794	-2.149837179683104	0.0315680961372495	0.05631848170952148	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Slc45a4	204.2149980589539	-0.33354078840018286	0.155159189684963	-2.1496682798963302	0.0315814632285521	0.0563256922446802	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Ro60	16.334790061130516	-0.794064966061821	0.36939096306954466	-2.149659968569192	0.031582121130103835	0.0563256922446802	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Aldh18a1	70.97448563450561	0.45269468913101973	0.21067459365118754	2.1487863405140497	0.031651340684266886	0.05644022254760865	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Tnpo2	146.4188595684681	-0.24867848628898942	0.11577608317193393	-2.147926233777386	0.03171961597219175	0.05655303312216965	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Oxsm	25.03399964351928	-0.5452021420304979	0.25392545874088995	-2.1470952331204876	0.03178570073225582	0.05666190316947466	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Tango2	74.20834908177106	-0.4332034208680334	0.20181670395556095	-2.1465191551410068	0.03183158219462087	0.05673472966104911	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Psmd4	277.15589006169796	-0.23029958698036368	0.10730697013805485	-2.1461754691617307	0.03185898193840611	0.05677459762997072	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-low	FALSE
Mynn	158.08367269075018	0.20383717131972268	0.09499125546815171	2.1458519556893783	0.03188479193791739	0.05681162043699035	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
Kcnk13	211.6747521166442	0.43559526444915125	0.20301248908372158	2.1456574736616987	0.031900316396625245	0.05683030789698757	Kdm6b-high vs Kdm6b-low	Higher in Kdm6b-high	FALSE
