"gene","lineage","rho","p_val","p_adj","abs_rho","detected_frac","n_cells"
"Nrip1","slingPseudotime_2",0.251822453419591,6.20664570129019e-49,8.97265085077821e-48,0.251822453419591,0.229254996971532,3302
"Pgk1","slingPseudotime_2",0.251178076400699,1.10129480467429e-48,1.57496998948044e-47,0.251178076400699,0.162325863113265,3302
"Jak2","slingPseudotime_2",0.250225679906012,2.5626118944248e-48,3.62582321232445e-47,0.250225679906012,0.447607510599637,3302
"Ly6e","slingPseudotime_2",0.248535027741469,1.13741103448053e-47,1.59237544827274e-46,0.248535027741469,0.507571168988492,3302
"Klf3","slingPseudotime_2",-0.247957518294906,1.88746012762622e-47,2.61491871848216e-46,0.247957518294906,0.154451847365233,3302
"Fam124b","slingPseudotime_2",0.247899322114887,1.98614783421365e-47,2.7232748654682e-46,0.247899322114887,0.0502725620835857,3302
"Kdm2b","slingPseudotime_2",0.247720295862295,2.32308018408909e-47,3.15275167840663e-46,0.247720295862295,0.187764990914597,3302
"Cysltr2","slingPseudotime_2",0.246053627886635,9.93038360641789e-47,1.33408183803392e-45,0.246053627886635,0.0966081162931557,3302
"Sytl3","slingPseudotime_2",0.245983105870114,1.05573844080449e-46,1.40413212626997e-45,0.245983105870114,0.170502725620836,3302
"Hivep1","slingPseudotime_2",0.243826577715453,6.80081369192584e-46,8.95552694085284e-45,0.243826577715453,0.20411871592974,3302
"Rgs2","slingPseudotime_2",0.243266227030371,1.10019540944381e-45,1.4345685240787e-44,0.243266227030371,0.391883706844337,3302
"Cd226","slingPseudotime_2",0.242748482719265,1.71402715844427e-45,2.21325836964164e-44,0.242748482719265,0.19473046638401,3302
"Vamp8","slingPseudotime_2",0.242221102324047,2.68954565589057e-45,3.43951511762929e-44,0.242221102324047,0.30557238037553,3302
"Il1rl1","slingPseudotime_2",0.241556172233413,4.739101696094e-45,6.00286214838574e-44,0.241556172233413,0.0475469412477287,3302
"Il17rb","slingPseudotime_2",0.240194699282394,1.5034110757732e-44,1.88635540639467e-43,0.240194699282394,0.0493640218049667,3302
"Ccr6","slingPseudotime_2",0.23983960302919,2.02921768915456e-44,2.52229862296782e-43,0.23983960302919,0.0433070866141732,3302
"Il13","slingPseudotime_2",0.239658305431769,2.36454069810503e-44,2.91188808192564e-43,0.239658305431769,0.0348273773470624,3302
"Ccr4","slingPseudotime_2",0.237649340517047,1.27642494931046e-43,1.55747264457148e-42,0.237649340517047,0.0726832222895215,3302
"Igfbp4","slingPseudotime_2",-0.237489390198067,1.45881978916471e-43,1.76384574508097e-42,0.237489390198067,0.049061175045427,3302
"Il18r1","slingPseudotime_2",0.237138584342974,1.95465703095472e-43,2.34206653258538e-42,0.237138584342974,0.178376741368867,3302
"Crmp1","slingPseudotime_2",0.234938740941415,1.21103103581668e-42,1.43809935503231e-41,0.234938740941415,0.0893397940642035,3302
"Il18rap","slingPseudotime_2",0.234270767839941,2.09919041933631e-42,2.47072854665247e-41,0.234270767839941,0.238946093276802,3302
"Nabp1","slingPseudotime_2",0.234047505724099,2.52192709177807e-42,2.94224827374108e-41,0.234047505724099,0.318291944276196,3302
"Ece1","slingPseudotime_2",0.233294596306064,4.67543319822202e-42,5.4072401335959e-41,0.233294596306064,0.0872198667474258,3302
"Glrx","slingPseudotime_2",0.232711603411066,7.52928271657123e-42,8.63271208020667e-41,0.232711603411066,0.122955784373107,3302
"Hlf","slingPseudotime_2",0.231546478110457,1.94357038928384e-41,2.20935779294659e-40,0.231546478110457,0.049061175045427,3302
"Tnfrsf18","slingPseudotime_2",0.231504989644508,2.01012713133785e-41,2.26565176667741e-40,0.231504989644508,0.191096305269534,3302
"Mcl1","slingPseudotime_2",-0.230933461388413,3.19428473390956e-41,3.57008293789892e-40,0.230933461388413,0.477589339794064,3302
"Myo1e","slingPseudotime_2",0.230778211146343,3.62175893576645e-41,4.01411615380782e-40,0.230778211146343,0.080557238037553,3302
"Tff1","slingPseudotime_2",0.230072857146507,6.40075683888336e-41,7.03554264108667e-40,0.230072857146507,0.0363416111447607,3302
"Tnfaip8","slingPseudotime_2",0.22975812761488,8.24732674374149e-41,8.99093817145588e-40,0.22975812761488,0.211387038158692,3302
"Dapl1","slingPseudotime_2",-0.229501652379554,1.01367109442842e-40,1.09608337852829e-39,0.229501652379554,0.0578437310720775,3302
"Il17re","slingPseudotime_2",0.229334898070575,1.15899987617634e-40,1.24312083493107e-39,0.229334898070575,0.0287704421562689,3302
"Nfkbib","slingPseudotime_2",0.229029378072621,1.48104815963021e-40,1.57583524184654e-39,0.229029378072621,0.274379164142944,3302
"Txnip","slingPseudotime_2",-0.228831394501281,1.73576504700077e-40,1.83219643850081e-39,0.228831394501281,0.421259842519685,3302
"Cd40lg","slingPseudotime_2",0.228357585272492,2.53610218172477e-40,2.65591803282988e-39,0.228357585272492,0.158994548758328,3302
"Lamc1","slingPseudotime_2",0.227782515080117,4.01358810557585e-40,4.1703688909499e-39,0.227782515080117,0.0896426408237432,3302
"Ccl1","slingPseudotime_2",0.226705926140926,9.44675225970804e-40,9.73967481039666e-39,0.226705926140926,0.0611750454270139,3302
"Adam8","slingPseudotime_2",0.22626767477322,1.3367767075476e-39,1.3676254007987e-38,0.22626767477322,0.0672319806178074,3302
"Rel","slingPseudotime_2",0.225998959509616,1.6532924537523e-39,1.67853355991646e-38,0.225998959509616,0.356450635978195,3302
"Sec11c","slingPseudotime_2",0.225485696093544,2.47911707444205e-39,2.49789826439994e-38,0.225485696093544,0.354633555420957,3302
"Trgc1","slingPseudotime_2",0.225211002975401,3.07809586921719e-39,3.07809586921719e-38,0.225211002975401,0.030587522713507,3302
"Spty2d1","slingPseudotime_2",0.225172334294948,3.17323615921818e-39,3.14955529235834e-38,0.225172334294948,0.30587522713507,3302
"Pde2a","slingPseudotime_2",-0.224563858365263,5.11922333790188e-39,5.04338299215519e-38,0.224563858365263,0.142943670502726,3302
"Uhrf2","slingPseudotime_2",0.223948067702382,8.29423652998693e-39,8.11127543006075e-38,0.223948067702382,0.294669897032102,3302
"Dot1l","slingPseudotime_2",0.22262542921262,2.32693137494377e-38,2.24893865642494e-37,0.22262542921262,0.235311932162326,3302
"Trps1","slingPseudotime_2",0.222621811332683,2.33348522245596e-38,2.24893865642494e-37,0.222621811332683,0.291944276196245,3302
"Ergic1","slingPseudotime_2",0.220916895922943,8.73399097217797e-38,8.35698416762353e-37,0.220916895922943,0.140823743185948,3302
"Actg1","slingPseudotime_2",0.219807896618423,2.0487484223775e-37,1.94631100125862e-36,0.219807896618423,0.540884312537856,3302
"Thap12","slingPseudotime_2",0.218945803924773,3.96209086626796e-37,3.7372913844939e-36,0.218945803924773,0.170805572380376,3302
"Psma4","slingPseudotime_2",0.218699472651486,4.78128348580979e-37,4.47824439163875e-36,0.218699472651486,0.248334342822532,3302
"Pdia4","slingPseudotime_2",0.218610458486481,5.11698439477641e-37,4.75915331821861e-36,0.218610458486481,0.222895215021199,3302
"Phlda1","slingPseudotime_2",0.218299574143328,6.48388129288697e-37,5.98858480523588e-36,0.218299574143328,0.133555420956996,3302
"Tnfsf14","slingPseudotime_2",0.216218112324114,3.13440369301798e-36,2.87500476669925e-35,0.216218112324114,0.0587522713506965,3302
"Sema4b","slingPseudotime_2",0.216139899656957,3.32452816798642e-36,3.02850853659037e-35,0.216139899656957,0.114173228346457,3302
"Tnfsf8","slingPseudotime_2",0.216097464588423,3.43243114827188e-36,3.10553294367456e-35,0.216097464588423,0.0642035130224107,3302
"Cmtm7","slingPseudotime_2",0.215286876954492,6.30974209402891e-36,5.67024120612057e-35,0.215286876954492,0.192307692307692,3302
"Trdc","slingPseudotime_2",0.215077210490431,7.38292322824849e-36,6.59012610306745e-35,0.215077210490431,0.0602665051483949,3302
"Elk3","slingPseudotime_2",0.214439976982825,1.18881790411359e-35,1.05408520831405e-34,0.214439976982825,0.150211992731678,3302
"Pxdc1","slingPseudotime_2",0.21370450638596,2.05622008309758e-35,1.81110775531111e-34,0.21370450638596,0.0242277407631738,3302
"Aqp3","slingPseudotime_2",0.213591719002477,2.23605531906895e-35,1.95654840418534e-34,0.213591719002477,0.0384615384615385,3302
"Cdk6","slingPseudotime_2",0.213249158718154,2.88369381900302e-35,2.50674037861047e-34,0.213249158718154,0.149606299212598,3302
"Nfkbia","slingPseudotime_2",0.213230654088272,2.92355275367769e-35,2.52488646908528e-34,0.213230654088272,0.284070260448213,3302
"Uap1","slingPseudotime_2",0.213008989869037,3.44574225173391e-35,2.95666915793942e-34,0.213008989869037,0.183525136281042,3302
"Lta","slingPseudotime_2",0.21198387001734,7.35035692376889e-35,6.26665045423886e-34,0.21198387001734,0.0850999394306481,3302
"Tmem64","slingPseudotime_2",0.21129610495664,1.21925312482499e-34,1.03287048153964e-33,0.21129610495664,0.246820109024833,3302
"Abi3bp","slingPseudotime_2",0.211280097590904,1.2336730479303e-34,1.03847161629576e-33,0.211280097590904,0.0248334342822532,3302
"Mmp25","slingPseudotime_2",0.211035656087207,1.47612355632721e-34,1.23474486158188e-33,0.211035656087207,0.0251362810417929,3302
"Ramp3","slingPseudotime_2",0.21075694583088,1.81071714872934e-34,1.50515862988127e-33,0.21075694583088,0.234403391883707,3302
"Cd55","slingPseudotime_2",-0.209838629840249,3.54244082262514e-34,2.92636415782076e-33,0.209838629840249,0.0717746820109025,3302
"Crem","slingPseudotime_2",0.209593900645538,4.23391549937194e-34,3.47599235442265e-33,0.209593900645538,0.443367655966081,3302
"Sdcbp2","slingPseudotime_2",0.208474304180316,9.54494430216414e-34,7.78820608704191e-33,0.208474304180316,0.143549364021805,3302
"Nfil3","slingPseudotime_2",0.208265993418937,1.1097703985684e-33,8.99996725668277e-33,0.208265993418937,0.142035130224107,3302
"Satb1","slingPseudotime_2",-0.207188966754344,2.4129866468037e-33,1.94501347893874e-32,0.207188966754344,0.443064809206542,3302
"Ssr2","slingPseudotime_2",0.207117044339413,2.5410532767535e-33,2.0359041313748e-32,0.207117044339413,0.20351302241066,3302
"Anxa2","slingPseudotime_2",0.206771493698577,3.2568680587434e-33,2.59379312462798e-32,0.206771493698577,0.1114476075106,3302
"Chad","slingPseudotime_2",0.205922545906389,5.98119073866757e-33,4.7351093347785e-32,0.205922545906389,0.0218049666868565,3302
"Mapkapk2","slingPseudotime_2",0.204993724707712,1.15951275926525e-32,9.12515958475018e-32,0.204993724707712,0.180496668685645,3302
"F2r","slingPseudotime_2",0.204951092521063,1.19519151699447e-32,9.35061598589791e-32,0.204951092521063,0.0635978195033313,3302
"Creb3l2","slingPseudotime_2",0.204929942879861,1.21329387987737e-32,9.43673017682402e-32,0.204929942879861,0.0563294972743792,3302
"Cdon","slingPseudotime_2",0.203467946444413,3.41589979072942e-32,2.64136437306403e-31,0.203467946444413,0.123258631132647,3302
"Lxn","slingPseudotime_2",0.203126005581201,4.34658384122132e-32,3.34159335770194e-31,0.203126005581201,0.0508782556026651,3302
"Eprs","slingPseudotime_2",0.202727389160654,5.7530359025237e-32,4.39743548871065e-31,0.202727389160654,0.320411871592974,3302
"Got1","slingPseudotime_2",0.200239597295113,3.26554994011464e-31,2.48181795448712e-30,0.200239597295113,0.24076317383404,3302
"M6pr","slingPseudotime_2",0.200151084954463,3.47217254312143e-31,2.62385766042699e-30,0.200151084954463,0.251968503937008,3302
"Bach2","slingPseudotime_2",-0.199843229273759,4.29711906467647e-31,3.22890867571735e-30,0.199843229273759,0.152634766807995,3302
"Tdrp","slingPseudotime_2",-0.199130466272283,7.02958941443504e-31,5.25244602314529e-30,0.199130466272283,0.0439127801332526,3302
"Eea1","slingPseudotime_2",0.199003621425551,7.6715714905429e-31,5.70010619129724e-30,0.199003621425551,0.122652937613568,3302
"Nfkbie","slingPseudotime_2",0.198439404473791,1.13082631472778e-30,8.35554999215525e-30,0.198439404473791,0.143549364021805,3302
"Nmrk1","slingPseudotime_2",0.198283800680519,1.25828612148299e-30,9.24596984294131e-30,0.198283800680519,0.0729860690490612,3302
"Pik3ip1","slingPseudotime_2",-0.197640034706117,1.95553387047852e-30,1.42904398227277e-29,0.197640034706117,0.0566323440339188,3302
"Csf2","slingPseudotime_2",0.197408660941165,2.29046909150763e-30,1.66465786431975e-29,0.197408660941165,0.0311932162325863,3302
"Tagln2","slingPseudotime_2",0.196694184310279,3.72735720240163e-30,2.69423102130118e-29,0.196694184310279,0.141429436705027,3302
"Ptpn13","slingPseudotime_2",0.196174404287477,5.30562314776817e-30,3.81431285758468e-29,0.196174404287477,0.116596002422774,3302
"Cass4","slingPseudotime_2",0.195787844811782,6.8943212483106e-30,4.92981035497478e-29,0.195787844811782,0.0339188370684434,3302
"Cox5a","slingPseudotime_2",0.195750543187615,7.07059311640718e-30,5.0288175640757e-29,0.195750543187615,0.181708055723804,3302
"Mmd","slingPseudotime_2",0.195171888599385,1.04534374335756e-29,7.39525095034873e-29,0.195171888599385,0.149303452453059,3302
"Pde5a","slingPseudotime_2",0.19516157051207,1.05264531336735e-29,7.40750405702949e-29,0.19516157051207,0.0224106602059358,3302
"Slc39a4","slingPseudotime_2",0.194355030072264,1.81155689635321e-29,1.26808982744725e-28,0.194355030072264,0.0878255602665051,3302
"Coro2a","slingPseudotime_2",0.194306075522316,1.87210014341183e-29,1.30360900038625e-28,0.194306075522316,0.133555420956996,3302
"Sytl1","slingPseudotime_2",0.194278419781375,1.90718535344746e-29,1.32112318754434e-28,0.194278419781375,0.146577831617202,3302
"Gm2a","slingPseudotime_2",0.194176317187483,2.04245869341974e-29,1.40749744157941e-28,0.194176317187483,0.191701998788613,3302
"Pfn1","slingPseudotime_2",0.193051925647269,4.3329755084299e-29,2.97054506505761e-28,0.193051925647269,0.233192004845548,3302
"Adam12","slingPseudotime_2",0.192761035593731,5.25970140563409e-29,3.58738608691966e-28,0.192761035593731,0.0221078134463961,3302
"Mex3c","slingPseudotime_2",0.192589030191089,5.89754012359765e-29,4.00190222672698e-28,0.192589030191089,0.242580254391278,3302
"Abhd17c","slingPseudotime_2",0.1916353873297,1.1102504641705e-28,7.49559958044044e-28,0.1916353873297,0.0884312537855845,3302
"Paxbp1","slingPseudotime_2",0.191561836411707,1.16560479906162e-28,7.82956758965637e-28,0.191561836411707,0.263779527559055,3302
"Fes","slingPseudotime_2",0.191123266855778,1.55728818065846e-28,1.04080064335465e-27,0.191123266855778,0.0548152634766808,3302
"Ldha","slingPseudotime_2",0.190796836256234,1.93115710385333e-28,1.28421947406247e-27,0.190796836256234,0.196244700181708,3302
"Nedd9","slingPseudotime_2",0.190607101966477,2.18804291041168e-28,1.44780948798385e-27,0.190607101966477,0.232889158086008,3302
"Relb","slingPseudotime_2",0.189483665531235,4.57125187027923e-28,3.00978464726306e-27,0.189483665531235,0.130829800121139,3302
"H1f0","slingPseudotime_2",0.187632849634008,1.52343799216387e-27,9.98114546590123e-27,0.187632849634008,0.114173228346457,3302
"Mxi1","slingPseudotime_2",0.187525599249133,1.63287505076443e-27,1.06457049878269e-26,0.187525599249133,0.191701998788613,3302
"Gata3","slingPseudotime_2",0.187309445528121,1.87766600591483e-27,1.21819306725206e-26,0.187309445528121,0.126589945487583,3302
"Ddit4","slingPseudotime_2",0.187197672665588,2.01817753842119e-27,1.30299811946611e-26,0.187197672665588,0.170502725620836,3302
"Ddost","slingPseudotime_2",0.186915119075572,2.42158150373725e-27,1.55589536230461e-26,0.186915119075572,0.267110841913992,3302
"Chst12","slingPseudotime_2",0.186097328083328,4.09676488288215e-27,2.61956600684291e-26,0.186097328083328,0.10175651120533,3302
"Cops6","slingPseudotime_2",0.185931749198202,4.55559432064304e-27,2.89901456768193e-26,0.185931749198202,0.273470623864325,3302
"Ier5l","slingPseudotime_2",0.185725693619501,5.19827173293189e-27,3.2922387641902e-26,0.185725693619501,0.0978195033313144,3302
"Arl14ep","slingPseudotime_2",0.184258786805717,1.32415930102627e-26,8.34659654201391e-26,0.184258786805717,0.0850999394306481,3302
"Cnnm2","slingPseudotime_2",0.184238279811462,1.34150750336082e-26,8.4160612239146e-26,0.184238279811462,0.0738946093276802,3302
"Myo1f","slingPseudotime_2",0.183542830988583,2.08403694605972e-26,1.30130006491053e-25,0.183542830988583,0.2038158691702,3302
"Plk3","slingPseudotime_2",0.183156218601387,2.66029621539773e-26,1.65336166657897e-25,0.183156218601387,0.205330102967898,3302
"Acsl5","slingPseudotime_2",0.182707379240924,3.52959341265849e-26,2.18342290178409e-25,0.182707379240924,0.213809812235009,3302
"Gdi2","slingPseudotime_2",0.182497744645942,4.0268784390025e-26,2.47951311290432e-25,0.182497744645942,0.356147789218655,3302
"Lif","slingPseudotime_2",0.181844936866349,6.06435811018247e-26,3.71686464817635e-25,0.181844936866349,0.0457298606904906,3302
"Manf","slingPseudotime_2",0.181767451545172,6.36570292863709e-26,3.88366279591162e-25,0.181767451545172,0.201998788612962,3302
"Mdfic","slingPseudotime_2",0.178806197562472,3.99663137003626e-25,2.42717795531883e-24,0.178806197562472,0.0645063597819503,3302
"St8sia6","slingPseudotime_2",-0.177833095436759,7.2590037373978e-25,4.38839771397231e-24,0.177833095436759,0.0451241671714113,3302
"Asb2","slingPseudotime_2",0.177719203005557,7.78242808542402e-25,4.68354269394296e-24,0.177719203005557,0.0523924894003634,3302
"Bcl2l11","slingPseudotime_2",-0.177410345042964,9.39753411733475e-25,5.6300542234483e-24,0.177410345042964,0.366141732283465,3302
"Vdr","slingPseudotime_2",0.177306021855304,1.00148221952325e-24,5.97296570388305e-24,0.177306021855304,0.0260448213204119,3302
"Ern1","slingPseudotime_2",0.177114266527036,1.1255999432918e-24,6.68324966329505e-24,0.177114266527036,0.049969715324046,3302
"Ybx1","slingPseudotime_2",0.177051703207658,1.16930190443301e-24,6.91187347953734e-24,0.177051703207658,0.312840702604482,3302
