"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.58877538790155e-177,1.59223542969951,0.685,0.291,8.7439115016464e-173,"0","Cd3d"
3.2843086250119e-176,1.42407009868127,0.747,0.349,6.25825008496018e-172,"0","Ets2"
2.14982614689135e-175,1.11087495093709,0.779,0.316,4.09649372290147e-171,"0","C1qb"
4.36023286649802e-175,1.27954504989828,0.682,0.279,8.30842372711197e-171,"0","Slc11a1"
5.91422329918262e-175,1.36370049288068,0.716,0.316,1.12695524965925e-170,"0","Fcgr2b"
2.09661310686757e-174,1.56423193517983,0.632,0.259,3.99509627513616e-170,"0","Mafb"
2.49179860275478e-171,1.40387044943927,0.733,0.334,4.74812223754923e-167,"0","Lck"
1.84308473782518e-169,1.39687429010974,0.735,0.342,3.51199796792588e-165,"0","Gimap3"
7.04456008453741e-167,1.37432294948007,0.722,0.337,1.3423409241086e-162,"0","Ets1"
9.31762431272631e-166,1.37537850104426,0.718,0.333,1.77547331279e-161,"0","Itgal"
