"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.05285469912531e-15,0.676995758300555,0.038,0.123,1.53447146291833e-10,"0","Gart"
8.10877191478778e-15,0.601886096114996,0.107,0.24,1.54512648836281e-10,"0","Zgpat"
8.16383759712001e-15,0.860862661407522,0.103,0.205,1.55561925413122e-10,"0","Mcrs1"
8.76210067288638e-15,0.664413706047788,0.09,0.209,1.6696182832185e-10,"0","Eef1akmt2"
9.00193992294977e-15,0.924250146688097,0.06,0.137,1.71531965231808e-10,"0","Paxip1"
1.02566214925566e-14,0.607449581130796,0.086,0.2,1.95439922540665e-10,"0","Commd3"
1.07240617595552e-14,0.590682923552938,0.119,0.256,2.04346996828324e-10,"0","Cd2ap"
1.08397631665801e-14,0.765079260219126,0.062,0.162,2.06551687139183e-10,"0","Anapc16"
1.09245476268042e-14,0.544984551455979,0.061,0.159,2.08167255028755e-10,"0","Cdk17"
1.21411229945882e-14,0.52773202210724,0.129,0.287,2.31349098661877e-10,"0","Cdc14a"
1.26844963654517e-14,0.592077339357889,0.27,0.466,2.41703078243683e-10,"0","Eps15"
1.42901582669916e-14,0.510185121949735,0.062,0.152,2.72298965777526e-10,"0","Ncor2"
1.82418252131839e-14,0.523017048793144,0.07,0.178,3.4759797943722e-10,"0","Fbxo28"
1.92524816398409e-14,0.539226470415445,0.064,0.167,3.66856037647168e-10,"0","AI837181"
1.99358523266484e-14,0.734441385219454,0.119,0.265,3.79877666084285e-10,"0","Meaf6"
2.02029631740871e-14,0.596334539607786,0.06,0.156,3.8496746328223e-10,"0","Trappc9"
2.05937177647145e-14,0.586569908685581,0.068,0.175,3.92413292006634e-10,"0","Stx17"
2.08970968787591e-14,0.676136189194023,0.081,0.202,3.98194181024754e-10,"0","Smc5"
2.2349959645017e-14,0.869419592086935,0.041,0.123,4.25878481035799e-10,"0","Tnks"
2.3292380488986e-14,0.637338160493639,0.099,0.227,4.43836310217628e-10,"0","AU040320"
2.41347838323231e-14,0.64255308628204,0.089,0.196,4.59888305924916e-10,"0","Utp11"
2.66909487655428e-14,0.865204509439896,0.128,0.253,5.08596028727418e-10,"0","Psme3ip1"
2.7970762424234e-14,0.555281569995451,0.203,0.391,5.3298287799378e-10,"0","Xpo1"
2.86190510318776e-14,0.806976988609533,0.084,0.177,5.45336017412428e-10,"0","Gng12"
2.93262839506923e-14,0.712344437531742,0.06,0.157,5.58812340680442e-10,"0","Senp5"
2.94662019242117e-14,0.710029715144111,0.057,0.14,5.61478477665853e-10,"0","Ppp1r21"
3.17608116301792e-14,0.560543702690709,0.048,0.15,6.05202265613065e-10,"0","Amdhd2"
3.20863965062963e-14,0.584458839479264,0.028,0.1,6.11406285427476e-10,"0","Med24"
3.21913774144801e-14,0.568435737955597,0.147,0.316,6.13406696632918e-10,"0","Ccnd2"
3.31476722274249e-14,0.583581201492225,0.225,0.405,6.31628894293582e-10,"0","Trio"
3.81652221427576e-14,0.943010923701296,0.073,0.126,7.27238307930247e-10,"0","Odf2"
4.79550967207179e-14,0.789241400158799,0.084,0.185,9.1378436801328e-10,"0","Rbm28"
4.9366294158369e-14,1.36700678557204,0.096,0.122,9.4067473518772e-10,"0","Mapk8ip3"
5.00972386152808e-14,1.20057854321673,0.181,0.238,9.54602881814176e-10,"0","Aagab"
5.29302727677939e-14,0.545876335920027,0.129,0.283,1.00858634759031e-09,"0","Ccdc12"
5.30943840473657e-14,0.625323989765828,0.051,0.111,1.01171348802255e-09,"0","Tsen34"
5.80298347091275e-14,0.615584185648463,0.062,0.174,1.10575850038242e-09,"0","Nkapd1"
5.85423259006867e-14,0.783131005022722,0.148,0.301,1.11552402003759e-09,"0","Nemf"
5.93583746288272e-14,0.750393929593732,0.102,0.221,1.1310738285523e-09,"0","Atp11c"
6.41382337876359e-14,0.824463289287531,0.075,0.176,1.2221540448234e-09,"0","Foxred1"
6.48624166790232e-14,0.714295592956321,0.224,0.358,1.23595334981879e-09,"0","Psip1"
6.60886954021041e-14,0.539899045890368,0.271,0.53,1.25932009088709e-09,"0","Cpsf7"
6.7977461486393e-14,0.686082830247752,0.154,0.328,1.29531052862322e-09,"0","Trim25"
7.04696992827134e-14,0.509480681460502,0.081,0.209,1.3428001198321e-09,"0","Magt1"
7.19416596165139e-14,0.589765806153705,0.132,0.301,1.37084832399267e-09,"0","Adam19"
7.27270823544658e-14,0.639858158578688,0.097,0.236,1.38581455426435e-09,"0","Taf8"
7.57560719541918e-14,0.675786883081274,0.119,0.214,1.44353195108712e-09,"0","Ptprs"
7.9475228905896e-14,1.100189195014,0.062,0.121,1.51440048680185e-09,"0","Pithd1"
8.01185604273747e-14,0.561332299162864,0.148,0.295,1.52665916894362e-09,"0","Rgl2"
8.99617064336035e-14,0.699565944299298,0.083,0.193,1.71422031609231e-09,"0","Cops2"
9.16324541952325e-14,0.664292942520985,0.228,0.43,1.74605641469015e-09,"0","Tmx3"
9.29280007266908e-14,0.69573291870316,0.094,0.225,1.77074305384709e-09,"0","Cyp27a1"
1.1036693645254e-13,0.75517459367167,0.054,0.114,2.10304197410315e-09,"0","Cops7a"
1.1069590658217e-13,0.780567546804962,0.1,0.207,2.10931049992325e-09,"0","Nudcd3"
1.11623931133355e-13,0.791942075575479,0.084,0.126,2.12699400774607e-09,"0","Pogk"
1.15358422408628e-13,0.740533865545382,0.071,0.181,2.1981547389964e-09,"0","Hvcn1"
1.21188463784111e-13,0.693351506064513,0.119,0.262,2.30924617740623e-09,"0","Eipr1"
1.21781759401747e-13,0.691780428473764,0.058,0.121,2.32055142540029e-09,"0","Bcl9l"
1.35581441074262e-13,0.521660278504426,0.253,0.457,2.58350435967005e-09,"0","Septin2"
1.39363886604911e-13,0.602517333978814,0.055,0.142,2.65557885925658e-09,"0","Ttc17"
1.39381123648842e-13,0.665009001361257,0.073,0.173,2.65590731112868e-09,"0","Relch"
1.4200553812233e-13,0.658084628277894,0.096,0.235,2.705915528921e-09,"0","Setdb2"
1.49951632885916e-13,0.856476767793062,0.655,0.652,2.85732836464114e-09,"0","Il15ra"
1.67459426290598e-13,0.733298898913889,0.075,0.181,3.19093936796735e-09,"0","Pex14"
1.68261425501616e-13,0.622680643446209,0.074,0.187,3.20622146293329e-09,"0","Serhl"
1.70500618733981e-13,0.658732508104084,0.08,0.211,3.248889289976e-09,"0","Haao"
1.95363202748719e-13,0.68221641344051,0.118,0.238,3.72264582837684e-09,"0","Ankib1"
