"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Acer1",0.174656112341597,-0.923237079024529,0,0,1
"Acer2",0.911456316119517,1.78169713894691,0,0,1
"Acer3",0,-0.990366513367537,0.066,0.181,0
"Ache",0.000442825444677464,0.942265340706533,0.051,0.039,1
"Acin1",1.59026955764279e-135,-0.152056910765038,0.228,0.316,3.03025864208834e-131
"Ackr1",0.432778070122816,1.63392234425697,0,0,1
"Ackr2",0.257079072922676,0.145545517835716,0,0,1
"Ackr3",0.0026124260137721,-1.80462666215662,0,0.001,1
"Ackr4",0.246009410664071,-1.20924679715769,0,0,1
"Acly",6.64131018216902e-64,-0.0708579962738456,0.314,0.391,1.26550165521231e-59
"Acmsd",0.10076503901828,2.03742476455638,0,0,1
"Acnat1",0.906991621965471,-1.98921938137931,0,0,1
"Acnat2",0.868938662213928,1.60690079911826,0,0,1
"Aco1",2.0301215233951e-63,-0.200884814682686,0.086,0.126,3.86839656282937e-59
"Aco2",9.68438790435811e-12,-1.93740511109441,0.001,0.004,1.84536011517544e-07
"Acod1",1.17735130669323e-42,-0.616429265792609,0.082,0.112,2.24344291490394e-38
"Acot1",0.301924075655908,0.593283634938763,0.005,0.004,1
"Acot10",0.745591037263425,0.765357250386069,0,0,1
"Acot11",0.0894397286623418,0.21893670470531,0.003,0.003,1
"Acot12",0.410030147127002,0.590380741089735,0,0,1
"Acot13",9.23929287216297e-82,-0.660754884890276,0.072,0.123,1.76054725679065e-77
"Acot2",0.538301674824992,0.474841332845141,0.059,0.053,1
"Acot3",0.555836260491603,-3.80568981495071,0,0,1
"Acot4",0.408222129587439,0.313658931311284,0.002,0.002,1
"Acot5",0.742007871324933,0.634026006117629,0,0,1
"Acot6",0.847967464400237,0.00756459133383558,0,0,1
"Acot7",4.64782388814339e-49,-0.980536559059311,0.004,0.011,8.85642841885724e-45
"Acot8",0.0747541706457603,0.10162251063943,0.016,0.019,1
"Acot9",1.21355055658126e-47,-0.816361762347451,0.011,0.026,2.31242058556559e-43
"Acox1",1.23974811768554e-11,0.122345016958314,0.076,0.084,2.3623400382498e-07
"Acox2",0.0127450813515763,0.851170165872224,0,0,1
"Acox3",3.26539437145422e-51,0.0185015993276674,0.277,0.342,6.22220897480602e-47
"Acoxl",0.130035113284962,-1.05007095477964,0,0.001,1
"Acp1",8.89164421504647e-97,-0.742857420875246,0.037,0.077,1.69430280517711e-92
"Acp2",2.94189193747745e-139,-0.276998467912531,0.25,0.359,5.60577508686328e-135
"Acp4",0.191096613779111,-0.702376370942792,0,0,1
"Acp5",0.476486110798854,-0.0697974373011077,0.125,0.125,1
"Acp6",4.80877206514214e-71,-0.196595134137689,0.061,0.095,9.16311517012835e-67
"Acp7",0.157919997602152,-3.33733759466902,0,0,1
"Acpp",0.00273804660971144,-0.313112728366041,0.002,0.004,1
"Acr",0.718106241648856,6.09754929306226,0,0,1
"Acrbp",4.80383486659326e-06,0.205148490355938,0.032,0.034,0.0915370733829345
"Acrv1",0.683645010074944,0.456485753368064,0,0,1
"Acsbg1",8.03238874007545e-12,-2.58324198421277,0,0.002,1.53057167442138e-07
"Acsbg2",0.839824591560186,0.977712211710095,0,0,1
"Acsf2",7.87883538500917e-100,-0.591812146171249,0.037,0.073,1.5013120826135e-95
"Acsf3",1.65660366956671e-06,-0.161753584258237,0.034,0.042,0.0315665829235936
"Acsl1",3.94615427392465e-39,-0.293020237568459,0.057,0.077,7.51939696896341e-35
"Acsl3",1.84546879550962e-66,-0.380898676296531,0.004,0.008,3.51654078984358e-62
"Acsl4",1.66039706190133e-160,-0.320119562328618,0.141,0.223,3.16388660145299e-156
"Acsl5",0,-0.834944690247068,0.131,0.266,0
"Acsl6",4.29636432273882e-06,-0.606369748425993,0.001,0.002,0.0818672221697883
"Acsm1",0.646281376256855,-0.371002863709901,0,0,1
"Acsm2",0.208889880294178,0.393844797663791,0,0,1
"Acsm3",0.420070460640741,1.3815919421888,0,0,1
"Acsm4",0.646384802300812,0.922282043892539,0,0,1
"Acsm5",0.648088482345794,1.48403626422233,0,0,1
"Acss1",1.35706096967336e-07,0.339283127219566,0.088,0.1,0.00258587967771258
"Acss2",1.86013430380362e-05,-0.49047555999914,0.002,0.003,0.35444859158978
"Acss3",0.0519728300737018,-2.13202487909064,0,0,1
"Acta1",0.054769005755041,-2.89669806929422,0,0,1
"Acta2",0.0759817838451042,2.05333938386638,0,0,1
"Actbl2",0.503182366209475,-0.272929933432989,0,0,1
"Actc1",0.103962078630838,-0.286329473628504,0,0,1
"Acte1",0.641608618279802,0.791153238855532,0,0,1
"Actg1",4.38390988545307e-05,0.0105642431091524,0.468,0.494,0.835354028673082
"Actg2",0.0644662588104179,-2.12663529404909,0,0,1
"Actl10",0.962448744692715,0.615943686357584,0.001,0.001,1
"Actl11",0.175822317042604,-4.02613607219799,0,0,1
"Actl6a",3.41149972899529e-106,-0.851960655453305,0.017,0.05,6.50061273360052e-102
"Actl6b",3.2077144458284e-07,-0.203530384685403,0.001,0.001,0.00611229987652602
"Actl7a",0.742043221864115,1.27833289859908,0,0,1
"Actl7b",0.894028535194348,0.521401055026969,0.001,0.001,1
"Actl9",0.297760885273534,2.69364487781584,0,0,1
"Actn1",1.44023477703004e-37,-0.0590309164806055,0.038,0.043,2.74436736763074e-33
"Actn2",0.404390189308589,-0.10972670312786,0.008,0.008,1
"Actn3",0.0815091451191089,0.0563840680247178,0,0,1
"Actn4",5.36798309873258e-07,0.35389051721665,0.08,0.081,0.0102286917946349
